date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:56:08	675/675	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2001:04:40%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://750recetas.desdeceroaexperto.com/)
09:56:09	669/669	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2001:04:40%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://750recetas.desdeceroaexperto.com/)
09:56:10	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:10	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:11	6533/6533	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:00%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/fliptimer-wp/fliptimer/jquery.fliptimer.js?ver=6.5.5	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/fliptimer-wp/fliptimer/jquery.fliptimeradc6.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:12	921/921	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:01%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/mailingboss/public/js/mailingboss-wp-plugin-public.js?ver=1.0.18	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/mailingboss/public/js/mailingboss-wp-plugin-public2889.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:12	1317/1317	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:04:49%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.5.5	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.minadc6.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:13	1709/1709	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:04:49%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:14	120326/120326	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:04:49%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=9.6.2	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/pixelyoursite/dist/scripts/publicc2dd.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:16	201895/201895	---MCZ	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2012:56:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-json/	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-json/index.html	(from https://750recetas.desdeceroaexperto.com/)
09:56:17	111563/111563	---MCZ	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2012:56:16%20GMT	https://750recetas.desdeceroaexperto.com/wp-json/wp/v2/pages/8	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-json/wp/v2/pages/8.json	(from https://750recetas.desdeceroaexperto.com/)
09:56:18	906/906	---M-Z	200	added ('OK')	text/xml	date:Sat,%2006%20Jul%202024%2012:56:18%20GMT	https://750recetas.desdeceroaexperto.com/xmlrpc.php?rsd	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/xmlrpc0db0.php	(from https://750recetas.desdeceroaexperto.com/)
09:56:20	2188/2188	---M-Z	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2012:56:19%20GMT	https://750recetas.desdeceroaexperto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2F750recetas.desdeceroaexperto.com%2F	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-json/oembed/1.0/embed250d.json	(from https://750recetas.desdeceroaexperto.com/)
09:56:21	2350/2350	---M-Z	200	added ('OK')	text/xml	date:Sat,%2006%20Jul%202024%2012:56:21%20GMT	https://750recetas.desdeceroaexperto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2F750recetas.desdeceroaexperto.com%2F&format=xml	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-json/oembed/1.0/embed23e3	(from https://750recetas.desdeceroaexperto.com/)
09:56:21	997/997	---M--	200	added ('OK')	image/jpeg	etag:%2241bd291c56badc5f9b64d6adafd37920%22	https://images.converteai.net/16cff78a-13c4-4d7b-b438-bad254c0d45e/players/66889b081e59be000bfb7135/thumbnail.jpg	C:/Meus%20Sites/Latam2/images.converteai.net/16cff78a-13c4-4d7b-b438-bad254c0d45e/players/66889b081e59be000bfb7135/thumbnail.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:21	10871/10871	---M-Z	200	added ('OK')	text/javascript	etag:%2203e81a7ad44a50a1fb46a3be73753c69%22	https://scripts.converteai.net/16cff78a-13c4-4d7b-b438-bad254c0d45e/players/66889b081e59be000bfb7135/player.js	C:/Meus%20Sites/Latam2/scripts.converteai.net/16cff78a-13c4-4d7b-b438-bad254c0d45e/players/66889b081e59be000bfb7135/player.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:23	191344/191344	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:50:34%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/Apilado-750-ofi-843x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/Apilado-750-ofi-843x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:23	101610/101610	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:52:01%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1-1-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1-1-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:24	89980/89980	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:52:13%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/2-1-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/2-1-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:25	68864/68864	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:52:28%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/4-1-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/4-1-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:25	73626/73626	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:52:43%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/5-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/5-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:26	62266/62266	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:52:55%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/6-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/6-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:27	54350/54350	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2002:53:06%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/8-1024x1024-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/8-1024x1024-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:28	53121/53121	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/safaadao-e1691017372227.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/safaadao-e1691017372227.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:28	10116/10116	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/images-1-e1691017531317.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/images-1-e1691017531317.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:29	9061/9061	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/76b2799fcd3c8b77e6e0e83a98af8657-e1691017936670.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/76b2799fcd3c8b77e6e0e83a98af8657-e1691017936670.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:30	14354/14354	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/depositphotos_102703948-stock-photo-senior-man-relaxing-in-park-e1691018249381.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/depositphotos_102703948-stock-photo-senior-man-relaxing-in-park-e1691018249381.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:31	53186/53186	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/safadaoee-e1691018376630.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/safadaoee-e1691018376630.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:32	54291/54291	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/e420fb1240cb45b9ada085f0c55dfca9.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/e420fb1240cb45b9ada085f0c55dfca9.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:32	59573/59573	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/ogaaalqkf0q0uoxhbkrmu5dasugey6urdsnfb9s3cmemub4nseiuo0dc7fg7toirh2vehh1n5bhr7zqoawmihbhq9s0am1t1umhi_6-tudjvygvx22mdurcvezk5-e1691018842601.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/ogaaalqkf0q0uoxhbkrmu5dasugey6urdsnfb9s3cmemub4nseiuo0dc7fg7toirh2vehh1n5bhr7zqoawmihbhq9s0am1t1umhi_6-tudjvygvx22mdurcvezk5-e1691018842601.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:33	10511/10511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/images-2-e1691019035977.jpg	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/08/images-2-e1691019035977.jpg	(from https://750recetas.desdeceroaexperto.com/)
09:56:34	9929/9929	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2001:04:36%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://750recetas.desdeceroaexperto.com/)
09:56:35	42000/42000	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:16:42%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714444984-980x711-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714444984-980x711-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:35	50886/50886	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:17:33%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714445160-980x904-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714445160-980x904-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:36	55734/55734	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:18:14%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714445252-980x665-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714445252-980x665-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:37	119539/119539	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jul%202024%2003:19:28%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/CORREO-SOPORTE-LAS-24-HORAS-5-980x613-1.png	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/CORREO-SOPORTE-LAS-24-HORAS-5-980x613-1.png	(from https://750recetas.desdeceroaexperto.com/)
09:56:38	472841/472841	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jul%202024%2003:20:12%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1708998664-980x664-1.png	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1708998664-980x664-1.png	(from https://750recetas.desdeceroaexperto.com/)
09:56:38	56684/56684	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:22:21%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593571-980x711-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593571-980x711-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:39	48476/48476	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:23:01%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593681-980x904-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593681-980x904-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:40	61738/61738	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:23:52%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593752-980x904-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718593752-980x904-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:41	48760/48760	---M--	200	added ('OK')	image/webp	date:Sat,%2006%20Jul%202024%2003:24:26%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718770197-980x797-1.webp	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1718770197-980x797-1.webp	(from https://750recetas.desdeceroaexperto.com/)
09:56:42	474767/474767	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jul%202024%2003:24:53%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714583032-980x904-1.png	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2024/07/1714583032-980x904-1.png	(from https://750recetas.desdeceroaexperto.com/)
09:56:42	39188/39188	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Jul%202024%2001:02:11%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/uploads/2023/07/7-dias-de-garantia.png	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/uploads/2023/07/7-dias-de-garantia.png	(from https://750recetas.desdeceroaexperto.com/)
09:56:42	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Meus%20Sites/Latam2/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:43	18468/18468	---M-Z	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2001:04:39%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.22.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/lib/animations/animations.mindcff.css	(from https://750recetas.desdeceroaexperto.com/)
09:56:44	6975/6975	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:09%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/themes/generatepress/assets/js/menu.min.js?ver=3.3.1	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/themes/generatepress/assets/js/menu.min3d36.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:44	5825/5825	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:01:58%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.19.2	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min34a7.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:45	4997/4997	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:04:39%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.22.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mindcff.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:46	67411/67411	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:04:38%20GMT	https://750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.22.3	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-content/plugins/elementor/assets/js/frontend-modules.mindcff.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:47	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:47	6625/6625	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:48	38590/38590	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:15%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://750recetas.desdeceroaexperto.com/)
09:56:49	4307/4307	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Jul%202024%2001:02:14%20GMT	https://750recetas.desdeceroaexperto.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Meus%20Sites/Latam2/750recetas.desdeceroaexperto.com/wp-includes/js/dist/hooks.min2757.js	(from https://750recetas.desdeceroaexperto.com/)
